project,file,line,method,path,mechanism,current_reference,target_command,command_creation_required,simplification_notes
clever-tools,../clever-tools/src/models/emails.js,11,GET,/v2/self/emails,legacy client (@clevercloud/client esm/api/*),,ListProfileEmailAddress,no (command already exists),
clever-tools,../clever-tools/src/models/ids-resolver.js,71,GET,/v2/summary,legacy client (@clevercloud/client esm/api/*),,GetOrganisationSummariesCommand,no (command already exists),
clever-tools,../clever-tools/src/models/ids-resolver.js,103,GET,/v2/summary,legacy client (@clevercloud/client esm/api/*),,GetOrganisationSummariesCommand,no (command already exists),
clever-tools,../clever-tools/src/models/ids-resolver.js,142,GET,/v2/summary,legacy client (@clevercloud/client esm/api/*),,GetOrganisationSummariesCommand,no (command already exists),
clever-tools,../clever-tools/src/models/ids-resolver.js,182,GET,/v2/summary,legacy client (@clevercloud/client esm/api/*),,GetOrganisationSummariesCommand,no (command already exists),
clever-tools,../clever-tools/src/models/namespaces.js,6,GET,/v2/organisations/:XXX/namespaces,legacy client (@clevercloud/client esm/api/*),,ListTcpRedirectionNamespaceCommand,no (command already exists),
clever-tools,../clever-tools/src/models/ng.js,52,POST,/v4/networkgroups/organisations/:XXX/networkgroups,legacy client (@clevercloud/client esm/api/*),,CreateNetworkGroupCommand,no (command already exists),
clever-tools,../clever-tools/src/models/ng.js,71,DELETE,/v4/networkgroups/organisations/:XXX/networkgroups/:XXX,legacy client (@clevercloud/client esm/api/*),,DeleteNetworkGroupCommand,no (command already exists),
clever-tools,../clever-tools/src/models/ng.js,111,GET,/v4/networkgroups/organisations/:XXX/networkgroups/:XXX/peers/:XXX/wireguard/configuration,legacy client (@clevercloud/client esm/api/*),,GetNetworkGroupWireguardConfigurationCommand,no (command already exists),
clever-tools,../clever-tools/src/models/ng.js,131,GET,/v4/networkgroups/organisations/:XXX/networkgroups/:XXX,legacy client (@clevercloud/client esm/api/*),,GetNetworkGroupCommand,no (command already exists),
clever-tools,../clever-tools/src/models/ng.js,146,GET,/v4/networkgroups/organisations/:XXX/networkgroups,legacy client (@clevercloud/client esm/api/*),,ListNetworkGroupCommand,no (command already exists),
clever-tools,../clever-tools/src/models/ng.js,167,GET,/v4/networkgroups/organisations/:XXX/networkgroups/search,internal implementation (project-local reimplementation of esm/api function shape),searchNetworkGroupOrResource,SearchNetworkGroupCommand,no (command already exists),
clever-tools,../clever-tools/src/models/ng.js,237,GET,/v4/networkgroups/organisations/:XXX/networkgroups,legacy client (@clevercloud/client esm/api/*),,ListNetworkGroupCommand,no (command already exists),
clever-tools,../clever-tools/src/models/oauth-consumer.js,56,GET,/v2/summary,legacy client (@clevercloud/client esm/api/*),,GetOrganisationSummariesCommand,no (command already exists),
clever-tools,../clever-tools/src/models/oauth-consumer.js,75,GET,/v2/organisations/:XXX/consumers/:XXX,legacy client (@clevercloud/client esm/api/*),,GetOauthConsumerCommand,no (command already exists),composite: this endpoint is merged with others behind one command; On fusionne avec get secret
clever-tools,../clever-tools/src/models/operator.js,16,GET,/v4/addon-providers/addon-:XXX/addons/:XXX,internal implementation (project-local reimplementation of esm/api function shape),getOperator,"per-provider commands exist, dispatch at runtime: keycloak->GetKeycloakInfoCommand, matomo->GetMatomoInfoCommand, metabase->GetMetabaseInfoCommand, otoroshi->GetOtoroshiInfoCommand, pulsar->GetPulsarInfoCommand",no for known providers (dispatch by provider); yes for any other provider,no generic command - the new client has one dedicated command per addon provider; caller must switch on the provider string to pick the right one
clever-tools,../clever-tools/src/models/organisation.js,18,GET,/v2/summary,legacy client (@clevercloud/client esm/api/*),,GetOrganisationSummariesCommand,no (command already exists),
clever-tools,../clever-tools/src/models/ssh-keys.js,8,GET,/v2/self/keys,legacy client (@clevercloud/client esm/api/*),,ListPersonalSshKeyCommand,no (command already exists),
clever-tools,../clever-tools/src/models/user.js,5,GET,/v2/organisations/:XXX,legacy client (@clevercloud/client esm/api/*),,GetOrganisationCommand,no (command already exists),
clever-tools,../clever-tools/src/models/user.js,9,GET,/v2/organisations/:XXX,legacy client (@clevercloud/client esm/api/*),,GetOrganisationCommand,no (command already exists),
console3,../console3/src/Console.js,409,GET,/v2/self,old legacy client (console3-local API.x.y.get() tree),,ListProfileEmailAddressCommand/GetProfileCommand,no (command already exists),
console3,../console3/src/Console.js,431,GET,/v2/self/confirmation_email,old legacy client (console3-local API.x.y.get() tree),,RequestProfileEmailConfirmationCommand,no (command already exists),
console3,../console3/src/clever-client/billing-payment.js,10,GET,/v4/billing/organisations/:XXX/invoices/:XXX,legacy client (@clevercloud/client esm/api/*),,GetInvoiceCommand,no (command already exists),equivalent to [GET] /v4/billing/organisations/:XXX/invoices/:XXX
console3,../console3/src/clever-client/various.js,38,GET,/v2/organisations/:XXX/addons/:XXX,legacy client (@clevercloud/client esm/api/*),,GetAddonCommand,no (command already exists),
console3,../console3/src/clever-client/various.js,43,GET,/v2/organisations/:XXX/addons/:XXX,legacy client (@clevercloud/client esm/api/*),,GetAddonCommand,no (command already exists),
console3,../console3/src/clever-client/various.js,185,GET,/v2/products/addonproviders,legacy client (@clevercloud/client esm/api/*),,ListProductAddonCommand,no (command already exists),
console3,../console3/src/clever-client/various.js,194,GET,/v2/products/addonproviders/:XXX,legacy client (@clevercloud/client esm/api/*),,GetProductAddonCommand,no (command already exists),
console3,../console3/src/clever-client/various.js,209,GET,/v4/kubernetes/organisations/:XXX/clusters,"internal implementation (hand-built request object, no named function)",getKubernetesClustersStream(),UNKNOWN (not found in command source tree or openapi/commands inventory - verify manually),yes (no command implementation found for this endpoint),
console3,../console3/src/clever-client/various.js,231,GET,/v4/networkgroups/organisations/:XXX/networkgroups,legacy client (@clevercloud/client esm/api/*),,ListNetworkGroupCommand,no (command already exists),
console3,../console3/src/components/console-kubernetes-danger-zone/console-kubernetes-danger-zone.js,86,DELETE,/v4/kubernetes/organisations/:XXX/clusters/:XXX,internal implementation (project-local reimplementation of esm/api function shape),deleteKube,UNKNOWN (not found in command source tree or openapi/commands inventory - verify manually),yes (no command implementation found for this endpoint),
console3,../console3/src/components/console-kubernetes-danger-zone/console-kubernetes-danger-zone.js,123,GET,/v4/kubernetes/organisations/:XXX/clusters/:XXX,internal implementation (project-local reimplementation of esm/api function shape),getKubeInfo,UNKNOWN (not found in command source tree or openapi/commands inventory - verify manually),yes (no command implementation found for this endpoint),
console3,../console3/src/creation-tunnel/addon/addon-api.js,18,GET,/v2/products/addonproviders,legacy client (@clevercloud/client esm/api/*),,ListProductAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/addon/addon-api.js,54,GET,/v4/addon-providers/:XXX,legacy client (@clevercloud/client esm/api/*),,GetProductAddonVersionsCommand,no (command already exists),En fait on s'en sert (à priori) que pour connaitre les version d'un add-on et les clusters pour les plans de DEV
console3,../console3/src/creation-tunnel/addon/addon-api.js,78,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/creation-tunnel/addon/addon-api.js,82,GET,/v4/billing/organisations/:XXX/price-system,legacy client (@clevercloud/client esm/api/*),,GetPriceSystemCommand,no (command already exists),À regrouper
console3,../console3/src/creation-tunnel/addon/addon-api.js,96,POST,/v2/organisations/:XXX/addons,legacy client (@clevercloud/client esm/api/*),,CreateAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/addon/addon-api.js,115,PUT,/v2/organisations/:XXX/addons/:XXX/tags,legacy client (@clevercloud/client esm/api/*),,CreateTagCommand/UpdateTagCommand,no (command already exists),À fusionner avec tags d'app (pas utilisé encore)
console3,../console3/src/creation-tunnel/ai/cc-configure-ai.smart.js,23,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/creation-tunnel/ai/cc-configure-ai.smart.js,51,POST,/v2/organisations/:XXX/addons,legacy client (@clevercloud/client esm/api/*),,CreateAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/azimutt/azimutt-api.js,16,GET,/v2/products/addonproviders,legacy client (@clevercloud/client esm/api/*),,ListProductAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/azimutt/azimutt-api.js,44,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/creation-tunnel/azimutt/azimutt-api.js,48,POST,/v2/organisations/:XXX/addons,legacy client (@clevercloud/client esm/api/*),,CreateAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/azimutt/azimutt-api.js,60,PUT,/v2/organisations/:XXX/addons/:XXX/tags,legacy client (@clevercloud/client esm/api/*),,CreateTagCommand/UpdateTagCommand,no (command already exists),À fusionner avec tags d'app (pas utilisé encore)
console3,../console3/src/creation-tunnel/cellar/cc-configure-cellar.smart.js,23,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/creation-tunnel/cellar/cc-configure-cellar.smart.js,51,POST,/v2/organisations/:XXX/addons,legacy client (@clevercloud/client esm/api/*),,CreateAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/config-provider/cc-configure-config-provider.smart.js,23,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/creation-tunnel/config-provider/cc-configure-config-provider.smart.js,59,POST,/v2/organisations/:XXX/addons,legacy client (@clevercloud/client esm/api/*),,CreateAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/creation-tunnel.helpers.js,37,GET,/v2/products/instances,legacy client (@clevercloud/client esm/api/*),,ListProductRuntimeCommand,no (command already exists),
console3,../console3/src/creation-tunnel/creation-tunnel.helpers.js,38,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/creation-tunnel/elasticsearch/elasticsearch-api.js,24,GET,/v2/products/addonproviders,legacy client (@clevercloud/client esm/api/*),"getAllAddonProviders (wrapped in withCache callback, missed by static scan)",ListProductAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/elasticsearch/elasticsearch-api.js,50,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/creation-tunnel/elasticsearch/elasticsearch-api.js,60,GET,/v4/addon-providers/:XXX,legacy client (@clevercloud/client esm/api/*),,GetProductAddonVersionsCommand,no (command already exists),En fait on s'en sert (à priori) que pour connaitre les version d'un add-on et les clusters pour les plans de DEV
console3,../console3/src/creation-tunnel/elasticsearch/elasticsearch-api.js,61,GET,/v2/providers/es-addon/tmp/services-flavors,legacy client (@clevercloud/client esm/api/*),,GetProductElasticsearchInfoCommand,no (command already exists),
console3,../console3/src/creation-tunnel/elasticsearch/elasticsearch-api.js,98,GET,/v4/billing/organisations/:XXX/price-system,legacy client (@clevercloud/client esm/api/*),,GetPriceSystemCommand,no (command already exists),À regrouper
console3,../console3/src/creation-tunnel/elasticsearch/elasticsearch-api.js,119,POST,/v2/organisations/:XXX/addons,legacy client (@clevercloud/client esm/api/*),,CreateAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/elasticsearch/elasticsearch-api.js,139,PUT,/v2/organisations/:XXX/addons/:XXX/tags,legacy client (@clevercloud/client esm/api/*),,CreateTagCommand/UpdateTagCommand,no (command already exists),À fusionner avec tags d'app (pas utilisé encore)
console3,../console3/src/creation-tunnel/fs-bucket/cc-configure-fs-bucket.smart.js,24,GET,/v2/products/addonproviders,legacy client (@clevercloud/client esm/api/*),,ListProductAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/fs-bucket/cc-configure-fs-bucket.smart.js,24,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/creation-tunnel/fs-bucket/cc-configure-fs-bucket.smart.js,53,POST,/v2/organisations/:XXX/addons,legacy client (@clevercloud/client esm/api/*),,CreateAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/grist/cc-configure-grist.smart.js,23,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/creation-tunnel/grist/cc-configure-grist.smart.js,51,POST,/v2/organisations/:XXX/addons,legacy client (@clevercloud/client esm/api/*),,CreateAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/kms/cc-configure-kms.smart.js,32,POST,/v2/organisations/:XXX/addons,legacy client (@clevercloud/client esm/api/*),,CreateAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/kubernetes/cc-configure-kubernetes.smart.js,151,GET,/v4/kubernetes-product,"internal implementation (hand-built request object, no named function)",getKubernetesProductOptions(),UNKNOWN (not found in command source tree or openapi/commands inventory - verify manually),yes (no command implementation found for this endpoint),
console3,../console3/src/creation-tunnel/kubernetes/cc-configure-kubernetes.smart.js,177,POST,/v4/kubernetes/organisations/:XXX/clusters,"internal implementation (hand-built request object, no named function)",createKubernetesCluster(),UNKNOWN (not found in command source tree or openapi/commands inventory - verify manually),yes (no command implementation found for this endpoint),
console3,../console3/src/creation-tunnel/kv/cc-configure-kv.smart.js,32,POST,/v2/organisations/:XXX/addons,legacy client (@clevercloud/client esm/api/*),,CreateAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/mailpace/mailpace-api.js,16,GET,/v2/products/addonproviders,legacy client (@clevercloud/client esm/api/*),,ListProductAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/mailpace/mailpace-api.js,44,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/creation-tunnel/mailpace/mailpace-api.js,48,POST,/v2/organisations/:XXX/addons,legacy client (@clevercloud/client esm/api/*),,CreateAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/mailpace/mailpace-api.js,60,PUT,/v2/organisations/:XXX/addons/:XXX/tags,legacy client (@clevercloud/client esm/api/*),,CreateTagCommand/UpdateTagCommand,no (command already exists),À fusionner avec tags d'app (pas utilisé encore)
console3,../console3/src/creation-tunnel/network-group/cc-configure-network-group.smart.js,47,GET,/v2/organisations/:XXX/applications,"new client (Command pattern, already migrated)",ListApplicationCommand,ListApplicationCommand,no (already using new client),
console3,../console3/src/creation-tunnel/network-group/cc-configure-network-group.smart.js,48,GET,/v2/organisations/:XXX/addons,"new client (Command pattern, already migrated)",ListAddonCommand,ListAddonCommand,no (already using new client),
console3,../console3/src/creation-tunnel/network-group/cc-configure-network-group.smart.js,85,POST,/v4/networkgroups/organisations/:XXX/networkgroups,"new client (Command pattern, already migrated)",CreateNetworkGroupCommand,CreateNetworkGroupCommand,no (already using new client),
console3,../console3/src/creation-tunnel/provisionable/provisionable-api.js,22,GET,/v2/products/addonproviders,legacy client (@clevercloud/client esm/api/*),,ListProductAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/provisionable/provisionable-api.js,57,GET,/v4/addon-providers/:XXX,legacy client (@clevercloud/client esm/api/*),,GetProductAddonVersionsCommand,no (command already exists),En fait on s'en sert (à priori) que pour connaitre les version d'un add-on et les clusters pour les plans de DEV
console3,../console3/src/creation-tunnel/provisionable/provisionable-api.js,77,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/creation-tunnel/provisionable/provisionable-api.js,81,GET,/v4/billing/organisations/:XXX/price-system,legacy client (@clevercloud/client esm/api/*),,GetPriceSystemCommand,no (command already exists),À regrouper
console3,../console3/src/creation-tunnel/provisionable/provisionable-api.js,94,POST,/v2/organisations/:XXX/addons,legacy client (@clevercloud/client esm/api/*),,CreateAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/pulsar/cc-configure-pulsar.smart.js,22,GET,/v2/products/addonproviders,legacy client (@clevercloud/client esm/api/*),,ListProductAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/pulsar/cc-configure-pulsar.smart.js,54,POST,/v2/organisations/:XXX/addons,legacy client (@clevercloud/client esm/api/*),,CreateAddonCommand,no (command already exists),
console3,../console3/src/creation-tunnel/runtime/runtime-api.js,30,GET,/v2/products/instances,legacy client (@clevercloud/client esm/api/*),,ListProductRuntimeCommand,no (command already exists),
console3,../console3/src/creation-tunnel/runtime/runtime-api.js,31,GET,/v4/products/zones,legacy client (@clevercloud/client esm/api/*),,ListZoneCommand,no (command already exists),
console3,../console3/src/creation-tunnel/runtime/runtime-api.js,47,GET,/v2/organisations/:XXX,legacy client (@clevercloud/client esm/api/*),,GetOrganisationCommand,no (command already exists),
console3,../console3/src/creation-tunnel/runtime/runtime-api.js,55,GET,/v2/github/applications,legacy client (@clevercloud/client esm/api/*),,ListGithubApplicationCommand,no (command already exists),
console3,../console3/src/creation-tunnel/runtime/runtime-api.js,63,GET,/v4/billing/organisations/:XXX/price-system,legacy client (@clevercloud/client esm/api/*),,GetPriceSystemCommand,no (command already exists),À regrouper
console3,../console3/src/creation-tunnel/runtime/runtime-api.js,129,POST,/v2/organisations/:XXX/applications,legacy client (@clevercloud/client esm/api/*),,CreateApplicationCommand,no (command already exists),
console3,../console3/src/creation-tunnel/runtime/runtime-api.js,147,POST,/v2/organisations/:XXX/applications/:XXX/instances,legacy client (@clevercloud/client esm/api/*),,DeployApplicationCommand,no (command already exists),
console3,../console3/src/creation-tunnel/ts/cc-configure-ts.smart.js,32,POST,/v2/organisations/:XXX/addons,legacy client (@clevercloud/client esm/api/*),,CreateAddonCommand,no (command already exists),
console3,../console3/src/helpers/getAddonProvider.js,5,GET,/v4/addon-providers/:XXX,legacy client (@clevercloud/client esm/api/*),,GetProductAddonVersionsCommand,no (command already exists),En fait on s'en sert (à priori) que pour connaitre les version d'un add-on et les clusters pour les plans de DEV
console3,../console3/src/lib/settings.js,43,GET,/v4/console/settings/:XXX,legacy client (@clevercloud/client esm/api/*),,GetUserSettingCommand,no (command already exists),
console3,../console3/src/lib/settings.js,89,PUT,/v4/console/settings/:XXX,legacy client (@clevercloud/client esm/api/*),,SetUserSettingCommand,no (command already exists),
console3,../console3/src/lib/settings.js,111,DELETE,/v4/console/settings/:XXX,legacy client (@clevercloud/client esm/api/*),,DeleteUserSettingCommand,no (command already exists),
console3,../console3/src/models/business/proxys/deployment.js,50,GET,/v2/organisations/:XXX/deployments,old legacy client (console3-local API.x.y.get() tree),,ListDeploymentCommand,no (command already exists),composite: this endpoint is merged with others behind one command; On regroupe
console3,../console3/src/models/business/proxys/instance.js,16,GET,/v2/organisations/:XXX/instances,legacy client (@clevercloud/client esm/api/*),,ListInstance,no (command already exists),composite: this endpoint is merged with others behind one command; On regroupe
console3,../console3/src/models/business/proxys/summary.js,29,GET,/v2/summary,old legacy client (console3-local API.x.y.get() tree),,GetOrganisationSummariesCommand,no (command already exists),
console3,../console3/src/models/business/proxys/summary.js,191,GET,(dynamic - see notes),old legacy client (console3-local API.x.y.get() tree),,N/A - dynamic dispatch,unclear - verify manually,"dynamic dispatch: SummaryProxy.updateInOrganisation(orgaId, part) resolves to either GET /v2/organisations/:XXX/{part} or GET /v2/self/{part} depending on the runtime `part` argument; no callers found in console3 (looks unused) - verify before migrating"
console3,../console3/src/models/business/proxys/summary.js,305,GET,/v2/organisations/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetOrganisationCommand,no (command already exists),
console3,../console3/src/models/business/proxys/summary.js,305,GET,/v2/self,old legacy client (console3-local API.x.y.get() tree),,ListProfileEmailAddressCommand/GetProfileCommand,no (command already exists),
console3,../console3/src/models/business/proxys/summary.js,325,GET,/v2/organisations,old legacy client (console3-local API.x.y.get() tree),,ListOrganisationCommand,no (command already exists),
console3,../console3/src/models/business/proxys/summary.js,350,GET,/v2/organisations/:XXX/members,old legacy client (console3-local API.x.y.get() tree),,ListOrganisationMemberCommand,no (command already exists),
console3,../console3/src/models/business/proxys/vhosts.js,19,GET,/v2/organisations/:XXX/applications/:XXX/vhosts,old legacy client (console3-local API.x.y.get() tree),,ListDomainCommand,no (command already exists),
console3,../console3/src/models/business/proxys/vhosts.js,20,GET,/v2/self/applications/:XXX/vhosts,old legacy client (console3-local API.x.y.get() tree),,ListDomainCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/models/business/proxys/vhosts.js,24,GET,/v2/organisations/:XXX/applications/:XXX/vhosts/favourite,old legacy client (console3-local API.x.y.get() tree),,GetPrimaryDomainCommand,no (command already exists),
console3,../console3/src/models/business/proxys/vhosts.js,25,GET,/v2/self/applications/:XXX/vhosts/favourite,old legacy client (console3-local API.x.y.get() tree),,GetPrimaryDomainCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/modules/addon-creation/view.js,199,POST,/v2/organisations/:XXX/addons,old legacy client (console3-local API.x.y.get() tree),,CreateAddonCommand,no (command already exists),
console3,../console3/src/modules/addon-creation/view.js,200,POST,/v2/self/addons,old legacy client (console3-local API.x.y.get() tree),,CreateAddonCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/modules/addon-creation/view.js,518,POST,/v2/organisations/:XXX/applications/:XXX/addons,old legacy client (console3-local API.x.y.get() tree),,AddLink,no (command already exists),À fusionner
console3,../console3/src/modules/addon-creation/view.js,522,POST,/v2/self/applications/:XXX/addons,old legacy client (console3-local API.x.y.get() tree),,AddLink,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/modules/addon-creation/view.js,589,GET,/v2/providers/es-addon/tmp/services-flavors,legacy client (@clevercloud/client esm/api/*),,GetProductElasticsearchInfoCommand,no (command already exists),
console3,../console3/src/modules/addon-provider-plans/view.js,61,POST,/v2/organisations/:XXX/addonproviders/:XXX/plans,old legacy client (console3-local API.x.y.get() tree),,CreateAddonProviderPlanCommand,no (command already exists),
console3,../console3/src/modules/addon-provider-plans/view.js,78,PUT,/v2/organisations/:XXX/addonproviders/:XXX/plans/:XXX,old legacy client (console3-local API.x.y.get() tree),,UpdateAddonProviderPlanCommand,no (command already exists),
console3,../console3/src/modules/addon-provider-plans/view.js,115,POST,/v2/organisations/:XXX/addonproviders/:XXX/features,old legacy client (console3-local API.x.y.get() tree),,CreateAddonProviderFeatureCommand,no (command already exists),
console3,../console3/src/modules/addon-provider-plans/view.js,141,PUT,/v2/organisations/:XXX/addonproviders/:XXX/plans/:XXX,old legacy client (console3-local API.x.y.get() tree),,UpdateAddonProviderPlanCommand,no (command already exists),
console3,../console3/src/modules/addon-provider-plans/view.js,199,DELETE,/v2/organisations/:XXX/addonproviders/:XXX/features/:XXX,old legacy client (console3-local API.x.y.get() tree),,DeleteAddonProviderFeatureCommand,no (command already exists),
console3,../console3/src/modules/addon-provider-plans/view.js,215,DELETE,/v2/organisations/:XXX/addonproviders/:XXX/plans/:XXX,old legacy client (console3-local API.x.y.get() tree),,DeleteAddonProviderPlanCommand,no (command already exists),
console3,../console3/src/modules/addon-provider-plans/view.js,257,PUT,/v2/organisations/:XXX/addonproviders/:XXX/plans/:XXX,old legacy client (console3-local API.x.y.get() tree),,UpdateAddonProviderPlanCommand,no (command already exists),
console3,../console3/src/modules/app-creation/view.js,155,POST,/v2/organisations/:XXX/applications,old legacy client (console3-local API.x.y.get() tree),,CreateApplicationCommand,no (command already exists),
console3,../console3/src/modules/app-creation/view.js,156,POST,/v2/self/applications,old legacy client (console3-local API.x.y.get() tree),,CreateApplicationCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/modules/app-creation/view.js,187,GET,/v2/self,old legacy client (console3-local API.x.y.get() tree),,ListProfileEmailAddressCommand/GetProfileCommand,no (command already exists),
console3,../console3/src/modules/app-deployment/main.js,47,GET,/v2/organisations/:XXX/applications/:XXX/deployments,old legacy client (console3-local API.x.y.get() tree),,ListDeployment,no (command already exists),On regroupe
console3,../console3/src/modules/app-deployment/main.js,48,GET,/v2/self/applications/:XXX/deployments,old legacy client (console3-local API.x.y.get() tree),,ListDeployment,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/modules/app-deployment/main.js,81,POST,/v2/organisations/:XXX/applications/:XXX/instances,old legacy client (console3-local API.x.y.get() tree),,DeployApplicationCommand,no (command already exists),
console3,../console3/src/modules/app-deployment/main.js,82,POST,/v2/self/applications/:XXX/instances,old legacy client (console3-local API.x.y.get() tree),,DeployApplicationCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/modules/apps-pane/apps-pane.data-streams.js,80,GET,/v2/organisations/:XXX/addons,old legacy client (console3-local API.x.y.get() tree),,ListAddonCommand,no (command already exists),
console3,../console3/src/modules/avatar/view.js,181,PUT,/v2/organisations/:XXX/avatar,old legacy client (console3-local API.x.y.get() tree),,UpdateOrganisationAvatarCommand,no (command already exists),
console3,../console3/src/modules/avatar/view.js,186,PUT,/v2/self/avatar,old legacy client (console3-local API.x.y.get() tree),,UpdateProfileAvatarCommand,no (command already exists),
console3,../console3/src/modules/cards/view.es6.js,97,GET,/v4/billing/organisations/:XXX/payments/stripe/intent,legacy client (@clevercloud/client esm/api/*),,GetStripeIntentCommand,no (command already exists),
console3,../console3/src/modules/cards/view.es6.js,126,POST,/v4/billing/organisations/:XXX/payments/methods,legacy client (@clevercloud/client esm/api/*),,CreatePaymentMethodCommand,no (command already exists),
console3,../console3/src/modules/cards/view.es6.js,157,POST,/v4/billing/organisations/:XXX/payments/methods,legacy client (@clevercloud/client esm/api/*),,CreatePaymentMethodCommand,no (command already exists),
console3,../console3/src/modules/events-notifications/main.js,184,GET,/v2/organisations/:XXX/members,old legacy client (console3-local API.x.y.get() tree),,ListOrganisationMemberCommand,no (command already exists),
console3,../console3/src/modules/events-notifications/main.js,296,GET,/v2/organisations/:XXX/addons/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetAddonCommand,no (command already exists),
console3,../console3/src/modules/events-notifications/main.js,317,GET,/v2/organisations/:XXX/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetApplicationCommand,no (command already exists),composite: this endpoint is merged with others behind one command
console3,../console3/src/modules/events-notifications/main.js,345,GET,/v2/self/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetApplicationCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/modules/events-notifications/main.js,347,GET,/v2/organisations/:XXX/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetApplicationCommand,no (command already exists),composite: this endpoint is merged with others behind one command
console3,../console3/src/modules/events-notifications/main.js,391,GET,/v2/organisations/:XXX/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetApplicationCommand,no (command already exists),composite: this endpoint is merged with others behind one command
console3,../console3/src/modules/events-notifications/main.js,392,GET,/v2/self/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetApplicationCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/modules/events-notifications/main.js,411,GET,/v2/organisations/:XXX/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetApplicationCommand,no (command already exists),composite: this endpoint is merged with others behind one command
console3,../console3/src/modules/events-notifications/main.js,412,GET,/v2/self/applications/:XXX,old legacy client (console3-local API.x.y.get() tree),,GetApplicationCommand,no (command already exists),"self-scoped variant, auto-resolved to the organisation-scoped command below"
console3,../console3/src/modules/github/main.js,7,GET,/v2/github/applications,old legacy client (console3-local API.x.y.get() tree),,ListGithubApplicationCommand,no (command already exists),
console3,../console3/src/modules/github/main.js,24,DELETE,/v2/github/link,old legacy client (console3-local API.x.y.get() tree),,UnlinkGithubAccountCommand,no (command already exists),
console3,../console3/src/modules/github/main.js,35,GET,/v2/github,old legacy client (console3-local API.x.y.get() tree),,GetGithubLinkTransactionIdCommand,no (command already exists),
